Date,BPM,RestingBPM,sleep_duration,sleep_efficiency,sleep_start_time,sleep_end_time,minutes_after_wakeup,minutes_asleep,minutes_awake,minutes_to_fall_asleep,time_in_bed,deep_sleep,rem_sleep,wake_sleep,light_sleep,Calories,Distance,Steps,LightActiveMinutes,ModerateActiveMinutes,VeryActiveMinutes,SedentaryMinutes,MaxAltitude,demographicVO2Max,BELOW_DEFAULT_ZONE_1,IN_DEFAULT_ZONE_1,IN_DEFAULT_ZONE_2,IN_DEFAULT_ZONE_3,ExerciseDate,ExerciseActivityName,ExerciseActiveDuration,ExerciseAverageHeartRate,ExerciseCalories,ExerciseDuration,ExerciseElevationGain,ExerciseSteps,ExerciseSedentaryMinutes,ExerciseLightMinutes,ExerciseFairlyActiveMinutes,ExerciseVeryActiveMinutes,ExerciseOutOfRangeMaxHR,ExerciseOutOfRangeMinHR,ExerciseOutOfRangeMinutes,ExerciseFatBurnMaxHR,ExerciseFatBurnMinHR,ExerciseFatBurnMinutes,ExerciseCardioMaxHR,ExerciseCardioMinHR,ExerciseCardioMinutes,ExercisePeakMaxHR,ExercisePeakMinHR,ExercisePeakMinutes,Speed,Pace,ExerciseDistance,runVO2Max,overall_score,composition_score,revitalization_score,duration_score,deep_sleep_in_minutes,resting_heart_rate,restlessness,Year,Month,Day,Hour,Minute,day_of_week,SleepDay,SleepHour,SleepMinute,exercise,sleep_before_12,next_day_calories,next_day_active_minutes,next_day_steps,next_day_exercise,next_day_rhr,calories_goal_met,active_minutes_goal_met,step_goal_met,sleep_ge_seven_hours
2018-09-13 00:00:00,58.23413015032074,43.34145545959473,7.5,91.0,2018-09-12 23:52:00,2018-09-13T07:22:30.000,0.0,374.0,76.0,0.0,7.5,85.0,55.0,76.0,234.0,3203.5700000000293,469330,6961,0.0,20.0,0.0,836.0,10,50.794979999999995,1163.0,90.0,4.0,0.0,2018-09-13 21:19:06,Weights,3020000.0,122.0,559.0,0.8413888888888889,27.998688,1125.0,0.0,0.0,1.0,49.0,96.0,30.0,0.0,135.0,96.0,46.0,164.0,135.0,4.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,13,0,0,Thursday,12.0,23.0,52.0,1,1,3416.670000000029,0.0,8501.0,1.0,42.827746391296394,1,0,1,1
2018-09-14 00:00:00,56.55501797533851,42.827746391296394,6.85,92.0,2018-09-14 00:38:30,2018-09-14T07:29:30.000,0.0,359.0,52.0,0.0,6.85,34.0,92.0,52.0,233.0,3416.670000000029,584520,8501,0.0,67.0,0.0,807.0,10,50.94668,1103.0,92.0,9.0,0.0,2018-09-14 21:14:37,Weights,3367000.0,114.0,526.0,0.9438888888888889,28.999344,989.0,7.0,2.0,9.0,38.0,96.0,30.0,15.0,135.0,96.0,33.0,164.0,135.0,9.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,14,0,0,Friday,14.0,0.0,38.0,1,0,3416.670000000029,0.0,8501.0,0.0,42.827746391296394,1,0,1,0
2018-09-14 00:00:00,56.55501797533851,42.827746391296394,6.85,92.0,2018-09-14 00:38:30,2018-09-14T07:29:30.000,0.0,359.0,52.0,0.0,6.85,34.0,92.0,52.0,233.0,3416.670000000029,584520,8501,0.0,67.0,0.0,807.0,10,50.94668,1103.0,92.0,9.0,0.0,2018-09-14 23:16:43,Walk,921000.0,104.0,157.0,0.25583333333333336,40.0,1483.0,0.0,1.0,1.0,14.0,96.0,30.0,3.0,135.0,96.0,13.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,14,0,0,Friday,14.0,0.0,38.0,0,0,3892.9699999999516,0.0,15928.0,0.0,42.43807792663574,1,0,1,0
2018-09-15 00:00:00,57.47795063750146,42.43807792663574,7.0166666666666675,91.0,2018-09-15 01:30:00,2018-09-15T08:31:00.000,0.0,374.0,47.0,0.0,7.016666666666667,85.0,56.0,47.0,233.0,3892.9699999999516,1417060,15928,0.0,12.0,0.0,773.0,10,51.06175,1081.0,56.0,27.0,23.0,2018-09-15 00:10:27,Walk,1024000.0,97.0,156.0,0.28444444444444444,30.0,1517.0,0.0,1.0,2.0,14.0,96.0,30.0,6.0,135.0,96.0,11.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,15,0,0,Saturday,15.0,1.0,30.0,0,0,3892.9699999999516,0.0,15928.0,1.0,42.43807792663574,1,0,1,1
2018-09-15 00:00:00,57.47795063750146,42.43807792663574,7.0166666666666675,91.0,2018-09-15 01:30:00,2018-09-15T08:31:00.000,0.0,374.0,47.0,0.0,7.016666666666667,85.0,56.0,47.0,233.0,3892.9699999999516,1417060,15928,0.0,12.0,0.0,773.0,10,51.06175,1081.0,56.0,27.0,23.0,2018-09-15 13:55:55,Run,2096000.0,159.0,535.0,0.7463888888888889,142.998688,5486.0,1.0,0.0,1.0,32.0,96.0,30.0,1.0,135.0,96.0,1.0,164.0,135.0,16.0,220.0,164.0,17.0,6.937553816793892,518.9148935011357,4.043830000000001,50.88323000000001,,,,,,,,2018,9,15,0,0,Saturday,15.0,1.0,30.0,1,0,3892.9699999999516,0.0,15928.0,0.0,42.43807792663574,1,0,1,1
2018-09-15 00:00:00,57.47795063750146,42.43807792663574,7.0166666666666675,91.0,2018-09-15 01:30:00,2018-09-15T08:31:00.000,0.0,374.0,47.0,0.0,7.016666666666667,85.0,56.0,47.0,233.0,3892.9699999999516,1417060,15928,0.0,12.0,0.0,773.0,10,51.06175,1081.0,56.0,27.0,23.0,2018-09-15 16:27:43,Walk,1330000.0,106.0,218.0,0.36944444444444446,20.0,1743.0,0.0,0.0,3.0,19.0,96.0,30.0,1.0,135.0,96.0,21.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,15,0,0,Saturday,15.0,1.0,30.0,0,0,3892.9699999999516,0.0,15928.0,0.0,42.43807792663574,1,0,1,1
2018-09-15 00:00:00,57.47795063750146,42.43807792663574,7.0166666666666675,91.0,2018-09-15 01:30:00,2018-09-15T08:31:00.000,0.0,374.0,47.0,0.0,7.016666666666667,85.0,56.0,47.0,233.0,3892.9699999999516,1417060,15928,0.0,12.0,0.0,773.0,10,51.06175,1081.0,56.0,27.0,23.0,2018-09-15 17:14:37,Walk,1433000.0,91.0,197.0,0.39805555555555555,40.0,1796.0,0.0,2.0,4.0,17.0,96.0,30.0,15.0,135.0,96.0,9.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,15,0,0,Saturday,15.0,1.0,30.0,0,0,3469.7499999999736,0.0,11090.0,0.0,42.964505195617676,1,0,1,1
2018-09-16 00:00:00,66.7541626710836,42.964505195617676,8.133333333333333,90.0,2018-09-16 00:47:00,2018-09-16T08:55:30.000,1.0,424.0,64.0,0.0,8.133333333333333,49.0,84.0,64.0,291.0,3469.7499999999736,766110,11090,0.0,11.0,0.0,850.0,20,50.90629000000001,1159.0,70.0,34.0,0.0,2018-09-16 15:08:32,Walk,3071000.0,92.0,414.0,0.8530555555555556,90.0,3877.0,6.0,4.0,9.0,32.0,96.0,30.0,22.0,135.0,96.0,29.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,16,0,0,Sunday,16.0,0.0,47.0,0,0,3469.7499999999736,0.0,11090.0,1.0,42.964505195617676,1,0,1,1
2018-09-16 00:00:00,66.7541626710836,42.964505195617676,8.133333333333333,90.0,2018-09-16 00:47:00,2018-09-16T08:55:30.000,1.0,424.0,64.0,0.0,8.133333333333333,49.0,84.0,64.0,291.0,3469.7499999999736,766110,11090,0.0,11.0,0.0,850.0,20,50.90629000000001,1159.0,70.0,34.0,0.0,2018-09-16 16:02:59,Workout,2132000.0,141.0,487.0,0.81,13.999344,1471.0,0.0,1.0,1.0,34.0,96.0,30.0,0.0,135.0,96.0,10.0,164.0,135.0,25.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,16,0,0,Sunday,16.0,0.0,47.0,1,0,3469.7499999999736,0.0,11090.0,0.0,42.964505195617676,1,0,1,1
2018-09-16 00:00:00,66.7541626710836,42.964505195617676,8.133333333333333,90.0,2018-09-16 00:47:00,2018-09-16T08:55:30.000,1.0,424.0,64.0,0.0,8.133333333333333,49.0,84.0,64.0,291.0,3469.7499999999736,766110,11090,0.0,11.0,0.0,850.0,20,50.90629000000001,1159.0,70.0,34.0,0.0,2018-09-16 17:40:22,Walk,1792000.0,99.0,287.0,0.49777777777777776,100.0,2934.0,0.0,0.0,1.0,29.0,96.0,30.0,8.0,135.0,96.0,22.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,16,0,0,Sunday,16.0,0.0,47.0,0,0,2912.509999999977,0.0,7409.0,1.0,43.4270601272583,0,0,0,1
2018-09-17 00:00:00,54.14210357486546,43.4270601272583,5.75,89.0,2018-09-17 00:00:00,2018-09-17T05:45:00.000,0.0,300.0,45.0,0.0,5.75,47.0,35.0,45.0,218.0,2912.509999999977,645950,7409,0.0,2.0,0.0,858.0,10,50.76970000000001,1198.0,23.0,8.0,11.0,2018-09-17 21:40:37,Run,1094000.0,162.0,336.0,0.34805555555555556,82.998688,2858.0,0.0,0.0,0.0,20.0,96.0,30.0,0.0,135.0,96.0,1.0,164.0,135.0,8.0,220.0,164.0,10.0,6.725550274223036,535.2721863960621,2.042801,48.57853,,,,,,,,2018,9,17,0,0,Monday,17.0,0.0,0.0,1,0,3311.749999999981,0.0,7642.0,0.0,43.915879249572754,1,0,1,0
2018-09-18 00:00:00,62.447466825507135,43.915879249572754,5.566666666666666,92.0,2018-09-18 00:11:30,2018-09-18T05:45:30.000,0.0,293.0,41.0,0.0,5.566666666666666,40.0,60.0,41.0,193.0,3311.749999999981,534250,7642,0.0,1.0,0.0,900.0,10,50.62535000000001,1230.0,46.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,9,18,0,0,Tuesday,18.0,0.0,11.0,0,0,3311.749999999981,0.0,7642.0,0.0,43.915879249572754,1,0,1,0
2018-09-18 00:00:00,62.447466825507135,43.915879249572754,5.566666666666666,92.0,2018-09-18 00:11:30,2018-09-18T05:45:30.000,0.0,293.0,41.0,0.0,5.566666666666666,40.0,60.0,41.0,193.0,3311.749999999981,534250,7642,0.0,1.0,0.0,900.0,10,50.62535000000001,1230.0,46.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,9,18,0,0,Tuesday,18.0,0.0,11.0,0,0,2854.5299999999834,0.0,6137.0,1.0,43.17398166656494,0,0,0,0
2018-09-19 00:00:00,52.53729772398368,43.17398166656494,7.9833333333333325,95.0,2018-09-18 23:31:30,2018-09-19T07:30:30.000,0.0,427.0,52.0,0.0,7.983333333333333,60.0,72.0,52.0,295.0,2854.5299999999834,421160,6137,0.0,12.0,0.0,898.0,10,50.844429999999996,1236.0,54.0,0.0,0.0,2018-09-19 21:17:15,Weights,3056000.0,99.0,377.0,0.8494444444444444,17.001312,863.0,9.0,5.0,10.0,26.0,96.0,30.0,20.0,135.0,96.0,31.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,19,0,0,Wednesday,18.0,23.0,31.0,1,1,3345.2999999999824,0.0,9742.0,0.0,42.74739456176758,1,0,1,1
2018-09-20 00:00:00,55.677683191453845,42.74739456176758,6.883333333333334,96.0,2018-09-20 00:37:00,2018-09-20T07:30:00.000,0.0,395.0,18.0,0.0,6.883333333333334,91.0,127.0,50.0,207.0,3345.2999999999824,589430,9742,0.0,0.0,0.0,860.0,10,50.97040000000001,1142.0,80.0,15.0,0.0,2018-09-20 21:33:23,Walk,1434000.0,100.0,231.0,0.3983333333333333,10.0,1903.0,0.0,0.0,1.0,23.0,96.0,30.0,3.0,135.0,96.0,21.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,20,0,0,Thursday,20.0,0.0,37.0,0,0,3345.2999999999824,0.0,9742.0,1.0,42.74739456176758,1,0,1,0
2018-09-20 00:00:00,55.677683191453845,42.74739456176758,6.883333333333334,96.0,2018-09-20 00:37:00,2018-09-20T07:30:00.000,0.0,395.0,18.0,0.0,6.883333333333334,91.0,127.0,50.0,207.0,3345.2999999999824,589430,9742,0.0,0.0,0.0,860.0,10,50.97040000000001,1142.0,80.0,15.0,0.0,2018-09-20 21:54:30,Weights,2553000.0,111.0,398.0,0.7097222222222223,12.001311999999999,761.0,5.0,10.0,1.0,26.0,96.0,30.0,10.0,135.0,96.0,29.0,164.0,135.0,4.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,20,0,0,Thursday,20.0,0.0,37.0,1,0,3345.2999999999824,0.0,9742.0,1.0,42.74739456176758,1,0,1,0
2018-09-20 00:00:00,55.677683191453845,42.74739456176758,6.883333333333334,96.0,2018-09-20 00:37:00,2018-09-20T07:30:00.000,0.0,395.0,18.0,0.0,6.883333333333334,91.0,127.0,50.0,207.0,3345.2999999999824,589430,9742,0.0,0.0,0.0,860.0,10,50.97040000000001,1142.0,80.0,15.0,0.0,2018-09-20 22:38:23,Bike,1173000.0,132.0,243.0,0.3263888888888889,0.0,0.0,0.0,0.0,0.0,19.0,96.0,30.0,0.0,135.0,96.0,8.0,164.0,135.0,11.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,20,0,0,Thursday,20.0,0.0,37.0,1,0,2927.029999999979,0.0,7384.0,0.0,43.013010025024414,0,0,0,0
2018-09-21 00:00:00,52.121194048590624,43.013010025024414,7.916666666666668,95.0,2018-09-20 23:31:30,2018-09-21T07:26:30.000,2.0,425.0,50.0,0.0,7.916666666666667,91.0,127.0,50.0,207.0,2927.029999999979,529960,7384,0.0,2.0,0.0,719.0,10,50.89197000000001,1246.0,31.0,0.0,0.0,2018-09-21 21:28:27,Walk,1331000.0,83.0,179.0,0.36972222222222223,10.0,1972.0,0.0,1.0,4.0,17.0,96.0,30.0,18.0,135.0,96.0,4.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,21,0,0,Friday,20.0,23.0,31.0,0,1,3734.919999999976,0.0,19411.0,0.0,44.18811893463135,1,0,1,1
2018-09-22 00:00:00,60.584568235082024,44.18811893463135,7.366666666666666,96.0,2018-09-22 00:34:00,2018-09-22T07:56:30.000,1.0,396.0,46.0,0.0,7.366666666666666,86.0,75.0,46.0,235.0,3734.919999999976,1733930,19411,0.0,1.0,0.0,727.0,10,50.54495000000001,1061.0,69.0,35.0,13.0,2018-09-22 00:20:48,Walk,2202000.0,77.0,246.0,0.6116666666666667,40.0,2533.0,8.0,1.0,7.0,20.0,96.0,30.0,27.0,135.0,96.0,9.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,22,0,0,Saturday,22.0,0.0,34.0,0,0,3734.919999999976,0.0,19411.0,0.0,44.18811893463135,1,0,1,1
2018-09-22 00:00:00,60.584568235082024,44.18811893463135,7.366666666666666,96.0,2018-09-22 00:34:00,2018-09-22T07:56:30.000,1.0,396.0,46.0,0.0,7.366666666666666,86.0,75.0,46.0,235.0,3734.919999999976,1733930,19411,0.0,1.0,0.0,727.0,10,50.54495000000001,1061.0,69.0,35.0,13.0,2018-09-22 13:10:31,Walk,922000.0,105.0,149.0,0.2561111111111111,40.0,1542.0,0.0,0.0,1.0,14.0,96.0,30.0,1.0,135.0,96.0,14.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,22,0,0,Saturday,22.0,0.0,34.0,0,0,3734.919999999976,0.0,19411.0,0.0,44.18811893463135,1,0,1,1
2018-09-22 00:00:00,60.584568235082024,44.18811893463135,7.366666666666666,96.0,2018-09-22 00:34:00,2018-09-22T07:56:30.000,1.0,396.0,46.0,0.0,7.366666666666666,86.0,75.0,46.0,235.0,3734.919999999976,1733930,19411,0.0,1.0,0.0,727.0,10,50.54495000000001,1061.0,69.0,35.0,13.0,2018-09-22 17:30:46,Walk,2303000.0,81.0,258.0,0.6397222222222222,50.0,2538.0,10.0,0.0,5.0,23.0,96.0,30.0,27.0,135.0,96.0,12.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,22,0,0,Saturday,22.0,0.0,34.0,0,0,3734.919999999976,0.0,19411.0,1.0,44.18811893463135,1,0,1,1
2018-09-22 00:00:00,60.584568235082024,44.18811893463135,7.366666666666666,96.0,2018-09-22 00:34:00,2018-09-22T07:56:30.000,1.0,396.0,46.0,0.0,7.366666666666666,86.0,75.0,46.0,235.0,3734.919999999976,1733930,19411,0.0,1.0,0.0,727.0,10,50.54495000000001,1061.0,69.0,35.0,13.0,2018-09-22 20:29:34,Run,2335000.0,156.0,656.0,0.8447222222222223,131.000656,6250.0,0.0,0.0,0.0,40.0,96.0,30.0,0.0,135.0,96.0,2.0,164.0,135.0,25.0,220.0,164.0,12.0,7.254368479657388,496.2527076057794,4.686158,51.47348,,,,,,,,2018,9,22,0,0,Saturday,22.0,0.0,34.0,1,0,3734.919999999976,0.0,19411.0,0.0,44.18811893463135,1,0,1,1
2018-09-22 00:00:00,60.584568235082024,44.18811893463135,7.366666666666666,96.0,2018-09-22 00:34:00,2018-09-22T07:56:30.000,1.0,396.0,46.0,0.0,7.366666666666666,86.0,75.0,46.0,235.0,3734.919999999976,1733930,19411,0.0,1.0,0.0,727.0,10,50.54495000000001,1061.0,69.0,35.0,13.0,2018-09-22 23:34:16,Walk,972000.0,95.0,134.0,0.27,40.0,1336.0,1.0,0.0,6.0,9.0,96.0,30.0,6.0,135.0,96.0,10.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,22,0,0,Saturday,22.0,0.0,34.0,0,0,2045.079999999966,0.0,437.0,0.0,44.3536376953125,0,0,0,1
2018-09-23 00:00:00,47.466451381413705,44.3536376953125,8.4,95.0,2018-09-23 00:21:30,2018-09-23T08:45:30.000,2.0,443.0,61.0,0.0,8.4,61.0,93.0,61.0,289.0,2045.079999999966,23030,437,0.0,0.0,0.0,908.0,10,50.49607,1136.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,9,23,0,0,Sunday,23.0,0.0,21.0,0,0,3155.199999999985,0.0,7094.0,1.0,44.44894313812256,1,0,0,1
2018-09-24 00:00:00,57.24406277965169,44.44894313812256,7.216666666666668,93.0,2018-09-24 00:15:00,2018-09-24T07:28:30.000,0.0,386.0,47.0,0.0,7.216666666666667,98.0,78.0,47.0,210.0,3155.199999999985,477410,7094,0.0,0.0,0.0,817.0,10,50.467929999999996,1162.0,69.0,15.0,0.0,2018-09-24 21:32:33,Weights,3226000.0,120.0,582.0,0.9019444444444444,30.0,1084.0,1.0,0.0,7.0,45.0,96.0,30.0,3.0,135.0,96.0,36.0,164.0,135.0,15.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,24,0,0,Monday,24.0,0.0,15.0,1,0,3139.209999999991,0.0,6743.0,0.0,44.50382041931152,1,0,0,1
2018-09-25 00:00:00,56.30416881111683,44.50382041931152,7.1,92.0,2018-09-25 00:25:00,2018-09-25T07:31:30.000,1.0,390.0,35.0,0.0,7.1,58.0,101.0,30.0,214.0,3139.209999999991,453680,6743,0.0,0.0,0.0,899.0,10,50.45172,1257.0,76.0,2.0,0.0,2018-09-25 21:07:21,Walk,921000.0,105.0,144.0,0.25583333333333336,0.0,1007.0,0.0,0.0,2.0,13.0,96.0,30.0,2.0,135.0,96.0,12.0,164.0,135.0,1.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,25,0,0,Tuesday,25.0,0.0,25.0,0,0,3139.209999999991,0.0,6743.0,1.0,44.50382041931152,1,0,0,1
2018-09-25 00:00:00,56.30416881111683,44.50382041931152,7.1,92.0,2018-09-25 00:25:00,2018-09-25T07:31:30.000,1.0,390.0,35.0,0.0,7.1,58.0,101.0,30.0,214.0,3139.209999999991,453680,6743,0.0,0.0,0.0,899.0,10,50.45172,1257.0,76.0,2.0,0.0,2018-09-25 21:18:52,Weights,2969000.0,113.0,484.0,0.8252777777777778,26.000656,769.0,0.0,2.0,12.0,35.0,96.0,30.0,8.0,135.0,96.0,40.0,164.0,135.0,2.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,25,0,0,Tuesday,25.0,0.0,25.0,1,0,2480.7599999999898,0.0,4069.0,0.0,44.53541946411133,0,0,0,1
2018-09-26 00:00:00,52.60912951167728,44.53541946411133,6.716666666666668,97.0,2018-09-26 00:44:30,2018-09-26T07:27:30.000,4.0,373.0,30.0,0.0,6.716666666666667,58.0,101.0,30.0,214.0,2480.7599999999898,278510,4069,0.0,0.0,0.0,826.0,10,50.44239,1181.0,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,9,26,0,0,Wednesday,26.0,0.0,44.0,0,0,2969.239999999983,0.0,6300.0,1.0,44.55361461639404,0,0,0,0
2018-09-27 00:00:00,55.3383890851167,44.55361461639404,7.633333333333334,95.0,2018-09-26 23:44:30,2018-09-27T07:22:30.000,0.0,410.0,48.0,0.0,7.633333333333334,74.0,65.0,48.0,271.0,2969.239999999983,433570,6300,0.0,0.0,0.0,869.0,10,50.43702,1133.0,65.0,2.0,0.0,2018-09-27 21:14:43,Weights,3022000.0,112.0,482.0,0.84,22.001312,959.0,2.0,0.0,12.0,36.0,96.0,30.0,7.0,135.0,96.0,42.0,164.0,135.0,2.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,27,0,0,Thursday,26.0,23.0,44.0,1,1,2282.009999999981,0.0,1981.0,0.0,45.07516670227051,0,0,0,1
2018-09-28 00:00:00,51.26236843070378,45.07516670227051,6.7333333333333325,94.0,2018-09-27 23:58:00,2018-09-28T06:42:30.000,1.0,358.0,46.0,0.0,6.733333333333333,49.0,62.0,46.0,247.0,2282.009999999981,104340,1981,0.0,0.0,0.0,807.0,10,50.283,1144.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,9,28,0,0,Friday,27.0,23.0,58.0,0,1,2282.009999999981,0.0,1981.0,0.0,45.07516670227051,0,0,0,0
2018-09-28 00:00:00,51.26236843070378,45.07516670227051,1.1333333333333333,94.0,2018-09-28 15:34:00,2018-09-28T16:42:30.000,0.0,64.0,4.0,0.0,1.1333333333333333,62.0,72.0,48.0,274.0,2282.009999999981,104340,1981,0.0,0.0,0.0,807.0,10,50.283,1144.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,9,28,0,0,Friday,28.0,15.0,34.0,0,0,3295.0099999999848,0.0,10550.0,1.0,44.86440467834473,1,0,1,0
2018-09-29 00:00:00,53.943191385651616,44.86440467834473,7.6,94.0,2018-09-29 01:34:00,2018-09-29T09:10:00.000,0.0,408.0,48.0,3.0,7.6,62.0,72.0,48.0,274.0,3295.0099999999848,1002670,10550,0.0,0.0,0.0,817.0,10,50.34524,1045.0,38.0,34.0,11.0,2018-09-29 15:44:01,Run,2110000.0,155.0,553.0,0.9127777777777778,91.000656,5589.0,0.0,0.0,0.0,35.0,96.0,30.0,0.0,135.0,96.0,3.0,164.0,135.0,22.0,220.0,164.0,11.0,6.893643412322276,522.2202229905101,4.025446,49.71334,,,,,,,,2018,9,29,0,0,Saturday,29.0,1.0,34.0,1,0,2878.6399999999794,0.0,8468.0,0.0,46.78734970092773,0,0,1,1
2018-09-30 00:00:00,57.11375426621161,46.78734970092773,8.366666666666667,95.0,2018-09-30 00:00:00,2018-09-30T08:22:00.000,0.0,439.0,63.0,26.0,8.366666666666667,78.0,101.0,63.0,260.0,2878.6399999999794,608010,8468,0.0,0.0,0.0,876.0,10,49.77739,1120.0,42.0,0.0,0.0,2018-09-30 20:53:35,Walk,1484000.0,83.0,173.0,0.4122222222222222,40.0,1702.0,1.0,4.0,7.0,12.0,96.0,30.0,22.0,135.0,96.0,3.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,9,30,0,0,Sunday,30.0,0.0,0.0,0,0,3009.5599999999877,0.0,8075.0,0.0,46.872443199157715,1,0,1,1
2018-10-01 00:00:00,57.865333031703464,46.872443199157715,7.0166666666666675,95.0,2018-10-01 00:27:00,2018-10-01T07:28:00.000,15.0,354.0,67.0,14.0,7.016666666666667,72.0,55.0,67.0,227.0,3009.5599999999877,555960,8075,0.0,0.0,0.0,948.0,10,49.75226000000001,1187.0,59.0,8.0,0.0,2018-10-01 21:14:57,Walk,921000.0,104.0,146.0,0.25583333333333336,20.0,1014.0,0.0,1.0,3.0,12.0,96.0,30.0,5.0,135.0,96.0,11.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,10,1,0,0,Monday,1.0,0.0,27.0,0,0,3009.5599999999877,0.0,8075.0,1.0,46.872443199157715,1,0,1,1
2018-10-01 00:00:00,57.865333031703464,46.872443199157715,7.0166666666666675,95.0,2018-10-01 00:27:00,2018-10-01T07:28:00.000,15.0,354.0,67.0,14.0,7.016666666666667,72.0,55.0,67.0,227.0,3009.5599999999877,555960,8075,0.0,0.0,0.0,948.0,10,49.75226000000001,1187.0,59.0,8.0,0.0,2018-10-01 21:27:24,Weights,3222000.0,115.0,474.0,0.9061111111111111,37.001312,1266.0,6.0,16.0,4.0,27.0,96.0,30.0,17.0,135.0,96.0,29.0,164.0,135.0,8.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,10,1,0,0,Monday,1.0,0.0,27.0,1,0,3009.5599999999877,0.0,8075.0,0.0,46.872443199157715,1,0,1,1
2018-10-01 00:00:00,57.865333031703464,46.872443199157715,7.0166666666666675,95.0,2018-10-01 00:27:00,2018-10-01T07:28:00.000,15.0,354.0,67.0,14.0,7.016666666666667,72.0,55.0,67.0,227.0,3009.5599999999877,555960,8075,0.0,0.0,0.0,948.0,10,49.75226000000001,1187.0,59.0,8.0,0.0,2018-10-01 22:44:31,Walk,921000.0,93.0,128.0,0.25583333333333336,50.0,1455.0,0.0,0.0,4.0,11.0,96.0,30.0,9.0,135.0,96.0,6.0,164.0,135.0,0.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,10,1,0,0,Monday,1.0,0.0,27.0,0,0,2868.119999999992,0.0,5143.0,1.0,47.9435920715332,0,0,0,1
2018-10-02 00:00:00,57.34890374653656,47.9435920715332,6.7333333333333325,95.0,2018-10-02 00:45:00,2018-10-02T07:29:30.000,0.0,381.0,23.0,0.0,6.733333333333333,72.0,115.0,23.0,194.0,2868.119999999992,346970,5143,0.0,0.0,0.0,840.0,10,49.43594,1217.0,64.0,4.0,0.0,2018-10-02 21:50:05,Weights,2291000.0,114.0,360.0,0.6369444444444444,32.998688,799.0,2.0,1.0,7.0,28.0,96.0,30.0,4.0,135.0,96.0,30.0,164.0,135.0,4.0,220.0,164.0,0.0,0.0,0.0,0.0,,,,,,,,,2018,10,2,0,0,Tuesday,2.0,0.0,45.0,1,0,2473.919999999984,0.0,5692.0,0.0,47.02713966369629,0,0,0,0
